"unit_name","neighbour_name","distance_km"
"Guardamar del Segura, Alicante","Elche, Alicante",0
"Guardamar del Segura, Alicante","Santa Pola, Alicante",2.7447
"Guardamar del Segura, Alicante","Dolores, Alicante",2.7755
"Guardamar del Segura, Alicante","Los Montesinos, Alicante",2.8935
"Guardamar del Segura, Alicante","Almoradí, Alicante",5.798
"Guardamar del Segura, Alicante","Crevillent, Alicante",7.0647
"Guardamar del Segura, Alicante","Catral, Alicante",7.2743
"Guardamar del Segura, Alicante","San Miguel de Salinas, Alicante",7.6501
"Guardamar del Segura, Alicante","Orihuela, Alicante",9.8724
"Guissona, Lleida","Tàrrega, Lleida",7.8646
"Guixers, Lleida","Avià, Barcelona",7.3364
"Guixers, Lleida","Berga, Barcelona",7.3479
"Gurb, Barcelona","Manlleu, Barcelona",0
"Gurb, Barcelona","Vic, Barcelona",0
"Gurb, Barcelona","Torelló, Barcelona",1.8661
"Gurb, Barcelona","Tona, Barcelona",6.0903
"Gurb, Barcelona","Balenyà, Barcelona",8.9131
"Haro, La Rioja","Miranda de Ebro, Burgos",0
"Haro, La Rioja","Santo Domingo de la Calzada, La Rioja",9.6164
"Hellín, Albacete","Albacete, Albacete",0
"Hellín, Albacete","Jumilla, Murcia",0
"Hellín, Albacete","Calasparra, Murcia",0
"Hellín, Albacete","Cieza, Murcia",0
"Hernani, Guipúzcoa","Donostia-San Sebastián, Guipúzcoa",0
"Hernani, Guipúzcoa","Errenteria, Guipúzcoa",0
"Hernani, Guipúzcoa","Lasarte-Oria, Guipúzcoa",0
"Hernani, Guipúzcoa","Urnieta, Guipúzcoa",0
"Hernani, Guipúzcoa","Andoain, Guipúzcoa",0.8795
"Hernani, Guipúzcoa","Villabona, Guipúzcoa",3.0314
"Hernani, Guipúzcoa","Tolosa, Guipúzcoa",5.0883
"Hernani, Guipúzcoa","Lezo, Guipúzcoa",6.1575
"Hernani, Guipúzcoa","Irun, Guipúzcoa",8.4619
"Hernani, Guipúzcoa","Hondarribia, Guipúzcoa",9.3301
"Herrera, Sevilla","Puente Genil, Córdoba",0
